BrO,BrO_Error,H2O,H2O_Error,HCHO,HCHO_Error,NO2,NO2Tropo,NO2Tropo_Error,NO2_Error,O3,O3_Error,SO2,SO2_Error,lat,lon,date,km_to_Vilnius
56374030000000.0,23199614000000.0,15.214741,18.51057,-8264018000000000.0,1.3099517e+16,4907469000000000.0,3852932800000000.0,2140848500000000.0,541884680000000.0,294.31772,0.9061633,0.38002747,1.4057907,54.710506,25.157928,2018-08-01,8.242646376590585
34511362000000.0,18570478000000.0,20.533146,18.844873,1.5552102e+16,5661530000000000.0,3480327400000000.0,-5948812300000.0,1433925200000000.0,448063540000000.0,287.51843,0.84189874,0.020602114,0.118430436,54.732346,25.346457,2018-08-02,6.602352396170873
11469378000000.0,15896458000000.0,,,4.1288693e+16,1.1762564e+16,3567237000000000.0,,,290477630000000.0,293.88257,0.86320585,0.32605457,1.5719901,54.554787,25.55088,2018-08-03,22.83824524989751
6602252000000.0,22200136000000.0,27.18674,18.012968,2.7179043e+16,1.0187995e+16,4014581000000000.0,1498608000000000.0,1957024700000000.0,697679300000000.0,282.6607,1.087783,-1.3048823,0.79465926,54.92726,24.852114,2018-08-04,38.25426792737171
14100565000000.0,21179142000000.0,,,3.117938e+16,9136878000000000.0,3179834000000000.0,-778305100000000.0,1358505400000000.0,449251200000000.0,316.5709,0.9124189,0.62069,1.4602386,54.677734,25.264528,2018-08-05,1.4349591237909727
18674572000000.0,17673816000000.0,18.818855,17.524786,,,3605743400000000.0,,,417835100000000.0,305.71005,0.9450034,-0.41402954,0.49039352,54.80932,24.80994,2018-08-06,33.065311814026856
49066650000000.0,15022306000000.0,,,,,3764095400000000.0,,,286368100000000.0,316.70062,0.81782866,0.6077302,0.73598385,54.782616,24.978235,2018-08-07,22.07124990642405
23264716000000.0,15042481000000.0,26.56432,21.553625,9283690000000000.0,4570708000000000.0,3607251000000000.0,607422260000000.0,1368366500000000.0,359905680000000.0,296.90027,0.81493294,0.88915354,1.1414688,54.55594,25.178068,2018-08-08,15.994915449510046
86983140000000.0,21413308000000.0,21.916115,18.678797,-2.4851694e+16,4.34594e+16,3171229400000000.0,-547594140000000.0,1758338000000000.0,636973400000000.0,299.7269,1.0802177,0.41389245,1.8950489,54.734207,25.036873,2018-08-09,16.451132457224748
19322485000000.0,23261186000000.0,17.152311,19.087322,3.76831e+16,1.2399332e+16,4101982300000000.0,2566609600000000.0,2320032300000000.0,664585800000000.0,294.89417,1.1046554,-1.1943289,0.83171636,54.559578,25.44673,2018-08-10,17.80458622037295
41989773000000.0,15908479000000.0,,,,,3449097400000000.0,,,296139470000000.0,291.14618,1.1287692,-0.050392244,0.18399702,54.73119,25.64599,2018-08-11,24.033573605902035
28959813000000.0,16077117000000.0,13.581523,19.948519,-3311390300000000.0,3017856600000000.0,3807298700000000.0,1446663000000000.0,2028236300000000.0,538404650000000.0,341.37952,0.7644615,0.017698832,0.13661803,54.721703,24.787916,2018-08-12,31.82804075623043
34561516000000.0,13586117000000.0,,,,,3058304500000000.0,,,245425690000000.0,292.5494,1.2934345,0.034270607,0.29564172,54.817593,25.36701,2018-08-13,15.543934408436625
6165002500000.0,22846504000000.0,,,2.9931756e+16,1.0501215e+16,3938077300000000.0,2751899000000000.0,2218007800000000.0,527917380000000.0,312.3575,0.8972478,-0.7282537,0.8130976,54.703697,25.097843,2018-08-14,11.829590985709828
18608080000000.0,17576037000000.0,23.593637,17.333887,2458142700000000.0,1584180600000000.0,3624368800000000.0,,,456992470000000.0,318.12268,0.81031054,1.0269864,0.8916649,54.68985,25.099712,2018-08-15,11.572119582985191
36917496000000.0,15659824000000.0,,,,,3000515200000000.0,,,266611720000000.0,310.65936,0.9400261,-0.16421245,0.34247148,54.809677,25.2865,2018-08-16,13.625811547894966
37104390000000.0,16191180000000.0,20.49755,19.132345,-4525990000000000.0,5696378000000000.0,3339597700000000.0,,,385803120000000.0,308.62457,0.7079013,-0.28344423,0.48443142,54.72974,25.462452,2018-08-17,12.657345562327476
58184455000000.0,14723563000000.0,,,-2348722200000000.0,1728709400000000.0,3129947200000000.0,54917630000000.0,881930200000000.0,247875180000000.0,326.38785,0.7620496,0.46815073,1.3370446,54.570698,25.598661,2018-08-18,24.275992335586633
33819451000000.0,18459572000000.0,,,8621335600000000.0,4968914000000000.0,2334683800000000.0,,,347559930000000.0,296.41714,0.86718553,-0.7681489,0.6785118,54.864204,24.77182,2018-08-19,38.057287569182925
11707905000000.0,21097871000000.0,,,3.4718138e+16,1.3688563e+16,3587071000000000.0,,,466756950000000.0,296.32098,1.0877893,0.3801724,1.1509484,54.800163,24.75291,2018-08-20,36.069980071867775
14146101000000.0,18731829000000.0,14.386334,20.939613,1.0008585e+16,5347222000000000.0,2981721000000000.0,-153223710000000.0,1179739700000000.0,318494140000000.0,302.13342,0.87811506,-0.21360172,0.69174325,54.70888,25.226357,2018-08-21,4.190549705174589
29966710000000.0,16625873000000.0,13.048257,20.05073,1.3034891e+16,6320222600000000.0,3416519800000000.0,1090832840000000.0,1139418900000000.0,331200630000000.0,299.74225,0.78329885,-0.90736794,0.7941655,54.740368,25.10036,2018-08-22,12.948038404509747
25922910000000.0,22647436000000.0,16.610699,20.360132,3.3506395e+16,1.1908937e+16,2902913400000000.0,-447042600000000.0,1746861000000000.0,572070450000000.0,301.56503,0.94183713,-1.0256923,0.8353865,54.62061,25.592867,2018-08-23,21.463000551066425
-1283438000.0,22975000000000.0,21.885641,19.067142,1.2753947e+16,8542192000000000.0,3906616600000000.0,2875194500000000.0,2032742300000000.0,552590960000000.0,310.83875,1.0104618,-1.1195129,0.8884646,54.775208,25.586231,2018-08-24,21.979652855307002
30447438000000.0,15715566000000.0,30.566572,17.187595,,,4149537800000000.0,,,292220950000000.0,307.32874,0.9745162,0.21068025,1.3963376,54.707973,25.584402,2018-08-25,19.715503479507607
35874654000000.0,16102468000000.0,26.642729,18.08736,,,3302865000000000.0,,,288145970000000.0,297.6231,0.8898037,0.09843178,2.4915557,54.77735,25.762806,2018-08-26,32.59672173803866
30753710000000.0,15846389000000.0,16.909082,15.656482,5075348400000000.0,3666551600000000.0,3380065700000000.0,,,277601670000000.0,312.78137,0.81487215,-1.9102284,0.89858687,54.81234,25.535526,2018-08-27,21.521413784058417
38495530000000.0,17135358000000.0,14.642905,19.700993,,,3287134200000000.0,,,303937860000000.0,310.70288,0.88041097,-0.18779042,0.3855043,54.815926,25.27286,2018-08-28,14.320406874128846
38160770000000.0,16199533000000.0,14.125762,19.45374,,,3626918200000000.0,,,358938470000000.0,321.04288,0.8039208,0.23371509,2.0622637,54.579296,25.025188,2018-08-29,20.304723763598187
22081033000000.0,18268127000000.0,18.562553,18.349438,7019641400000000.0,3948765600000000.0,3652078000000000.0,,,446657470000000.0,297.27045,0.81284237,1.0877185,0.87731856,54.798676,25.218388,2018-08-30,13.00528953168706
39570763000000.0,16743050000000.0,,,,,2645638400000000.0,,,346372970000000.0,291.0897,0.84666926,0.8467951,0.9470375,54.816635,25.38666,2018-08-31,15.945452541994275
27646390000000.0,13820306000000.0,,,8374820000000000.0,4019776400000000.0,2979743400000000.0,376561430000000.0,1796107500000000.0,321324900000000.0,288.72934,0.7302998,0.86041534,1.2361048,54.633507,25.57573,2018-09-01,19.95405458562731
,18393671000000.0,,,,,2931464400000000.0,,,339433080000000.0,288.1192,1.4541229,0.23226245,1.425749,54.663235,24.679789,2018-09-02,38.66255185317822
10093490000000.0,22969668000000.0,20.652756,19.066313,9216660000000000.0,6019142700000000.0,2731878000000000.0,-240700290000000.0,1815944000000000.0,635846500000000.0,305.04993,1.0215919,-1.4605671,1.0127708,54.742416,25.325573,2018-09-03,6.810152059203161
54688130000000.0,19795796000000.0,26.47555,18.626997,-4233531300000000.0,6129447000000000.0,3118686300000000.0,,,506231220000000.0,309.13208,0.8169879,0.9201703,1.2760667,54.871513,24.8487,2018-09-04,34.40892161707503
40170263000000.0,14131447000000.0,,,,,2577575200000000.0,,,240266750000000.0,308.24722,1.0126046,-0.2138583,0.42647174,54.840027,25.00342,2018-09-05,24.554783881610955
54146420000000.0,14196388000000.0,,,-1.1137329e+16,2.9270726e+16,2802540500000000.0,,,305267500000000.0,306.22885,0.68494934,0.1811577,17.523365,54.60764,25.193003,2018-09-06,10.458330997362616
42597213000000.0,17573802000000.0,,,-1.1207513e+16,8.3192616e+17,3011822200000000.0,587660300000000.0,1034922370000000.0,336342200000000.0,309.69113,0.78343874,-1.5718577,0.8631329,54.77745,25.08777,2018-09-07,15.891957043196522
36103407000000.0,15935636000000.0,,,,,2464687000000000.0,,,299117130000000.0,293.37866,1.1837755,0.08107391,2.354831,54.59852,25.489166,2018-09-08,16.700148588951514
48703730000000.0,20102091000000.0,,,-1058625750000000.0,978331340000000.0,3119868500000000.0,1571036400000000.0,2429587800000000.0,441229140000000.0,300.05087,0.9058231,0.78945553,1.0720077,54.7671,25.669298,2018-09-09,26.547538667790825
30006270000000.0,16258585000000.0,25.383804,21.063408,8978250000000000.0,4799194000000000.0,3359403700000000.0,2233337000000000.0,1711258000000000.0,380877930000000.0,298.88037,0.7713482,-0.032527655,0.6369809,54.7516,24.797178,2018-09-10,31.80607761302744
2567674300000.0,17484768000000.0,,,1.453496e+16,7423723000000000.0,3017242200000000.0,1254498600000000.0,1892841500000000.0,420992700000000.0,307.91367,0.90020895,0.102214634,0.96061975,54.83688,25.408236,2018-09-11,18.57456669915489
30633340000000.0,16529264000000.0,32.253613,18.446133,,,2315902700000000.0,,,273166770000000.0,269.54315,1.0156881,-0.23716244,0.59277666,54.715607,25.146301,2018-09-12,9.134741452974074
60953580000000.0,16674806000000.0,,,,,2984245300000000.0,,,345254670000000.0,273.2653,1.2711267,0.09233652,0.8324971,54.70142,25.122747,2018-09-13,10.20958679726532
32576460000000.0,18466530000000.0,,,2.4105873e+16,1.0738627e+16,3049913700000000.0,2906582300000000.0,2629290700000000.0,372621000000000.0,296.65387,1.0419879,-0.9457249,0.9665716,54.817467,25.292862,2018-09-14,14.509634003156943
35503865000000.0,13196270000000.0,,,,,2663437300000000.0,,,233654140000000.0,292.25955,2.0588095,-0.059458718,0.3676514,54.73157,25.46149,2018-09-15,12.677596191473116
32517866000000.0,17527817000000.0,7.068988,18.708712,-1640214600000000.0,2052939900000000.0,2726801700000000.0,57416817000000.0,970591900000000.0,306446520000000.0,326.1148,0.81133276,-0.64246285,1.2325673,54.554646,25.649887,2018-09-16,28.022133354111414
39445806000000.0,20844550000000.0,,,7511095000000000.0,5479534300000000.0,1874786200000000.0,-2355322800000000.0,1759700300000000.0,509410400000000.0,306.99246,0.88539916,0.037859827,2.1853354,54.852463,24.786053,2018-09-17,36.61050627315824
34844657000000.0,18186911000000.0,,,,,1906368500000000.0,,,286599600000000.0,278.77023,1.3980865,-0.7974518,0.55854213,54.782585,24.767117,2018-09-18,34.57452690491984
58527414000000.0,19031363000000.0,,,3175286000000000.0,4402774700000000.0,2740337000000000.0,210471000000000.0,1658554000000000.0,509609680000000.0,274.38492,0.8934804,0.25085148,1.501087,54.68721,25.228325,2018-09-19,3.302133399556195
31736595000000.0,14539038000000.0,22.08741,22.851889,105162230000000.0,97130520000000.0,2907183400000000.0,992533400000000.0,1768909500000000.0,398540500000000.0,294.46185,0.73942024,-1.1193525,1.108041,54.764626,25.163097,2018-09-20,11.409832649022468
21518970000000.0,19746647000000.0,28.07974,20.38517,3.6516233e+16,1.0808961e+16,2962095600000000.0,1215320600000000.0,1345475700000000.0,345246520000000.0,286.43042,0.95812166,-1.6083432,0.90708506,54.695328,25.739468,2018-09-21,29.56244469684184
30156680000000.0,13208011000000.0,,,,,2455643500000000.0,,,234207470000000.0,287.70798,2.0399878,0.0036607357,0.03022437,54.58809,25.536182,2018-09-22,19.846506390045867
27457384000000.0,19947437000000.0,11.050335,19.524487,1.2037671e+16,6744116000000000.0,3742019800000000.0,4918361000000000.0,2460785700000000.0,435631920000000.0,317.9493,0.8740802,0.767472,1.1376858,54.58766,25.598635,2018-09-23,23.318888217968986
51999620000000.0,13315744000000.0,,,,,2754394500000000.0,,,189131890000000.0,345.12222,1.5158461,0.20138443,0.81325364,54.72996,25.802391,2018-09-24,33.91320076123878
60530442000000.0,13482764000000.0,8.379079,20.353786,,,2528729600000000.0,,,209284040000000.0,342.7351,0.75689703,0.47097367,0.9240008,54.498585,25.338293,2018-09-25,21.31002551482389
28053674000000.0,12997131000000.0,,,,,2154665000000000.0,,,207727650000000.0,283.3995,1.9852823,0.24706338,0.58096564,54.56359,25.15563,2018-09-26,15.896781896577185
53389946000000.0,18349070000000.0,16.197351,21.497133,-698196060000000.0,720228900000000.0,2103524800000000.0,,,375777400000000.0,269.1622,0.9854316,0.2975758,1.3713187,54.729305,25.195534,2018-09-27,7.1522844346605945
28008845000000.0,15996406000000.0,,,,,2521792500000000.0,,,247129480000000.0,260.74448,1.1686836,-0.39978477,0.45907345,54.679985,25.224083,2018-09-28,3.664017552626563
47454016000000.0,14043721000000.0,9.307734,18.565779,,,2563382000000000.0,,,223650240000000.0,294.373,0.74039364,0.31313598,1.3409185,54.756256,25.42607,2018-09-29,12.13758165488378
23446170000000.0,14730239000000.0,,,-1197702400000000.0,1143728300000000.0,2728022300000000.0,,,295745840000000.0,278.2581,1.176183,-0.4631107,0.6835259,54.69991,25.020014,2018-09-30,16.748457795713033
55560796000000.0,22213529000000.0,14.700893,21.103317,-5877408000000000.0,1.3566354e+16,2358617000000000.0,314631350000000.0,1285657500000000.0,451296880000000.0,306.92453,1.0896188,-0.44853655,0.9714908,54.697163,24.794052,2018-10-01,31.230838992408717
25060604000000.0,16965451000000.0,,,-7865796700000000.0,3.0349317e+16,2896239000000000.0,1757865400000000.0,1216797300000000.0,321719200000000.0,320.41592,0.8230593,1.610024,1.3663398,54.834145,25.46285,2018-10-02,20.126054370629213
57087132000000.0,14162113000000.0,,,,,3025324000000000.0,,,202971380000000.0,323.24136,0.8305405,-0.5612772,0.47395903,54.679684,24.817707,2018-10-03,29.70910319954615
60656145000000.0,15929337000000.0,8.581903,23.298044,1925348300000000.0,2112890800000000.0,2350196400000000.0,315242080000000.0,1519955200000000.0,351698160000000.0,310.27835,0.70025015,-0.094980374,0.55769926,54.702,25.0228,2018-10-04,16.59107537097252
46402734000000.0,11613906000000.0,,,,,2015369000000000.0,,,185662310000000.0,264.22107,1.1091034,0.9956974,0.7608937,54.5265,25.234589,2018-10-05,18.10365966064158
38933980000000.0,22106629000000.0,14.3301525,21.48306,-8821795000000000.0,1.1185093e+17,2145824200000000.0,-145724700000000.0,1599436600000000.0,539830180000000.0,260.1009,0.893297,0.62591404,1.3911947,54.738087,25.140915,2018-10-06,10.558944832721261
29036225000000.0,17960159000000.0,,,,,2023436400000000.0,,,254794400000000.0,286.34265,1.4871583,-0.23987612,0.5541511,54.613995,25.576662,2018-10-07,20.766320093240683
47585130000000.0,18023140000000.0,,,1234535500000000.0,1204284800000000.0,1453230200000000.0,,,383672700000000.0,316.66864,1.0414096,-1.0255967,0.9798469,54.494358,25.614454,2018-10-08,30.413069596744048
21486142000000.0,15285579000000.0,,,1.3835101e+16,8035498300000000.0,2081682700000000.0,-752137400000000.0,1472759500000000.0,317888180000000.0,305.5812,0.77940524,-0.75350726,1.243183,54.883705,24.89077,2018-10-09,33.156212247116514
23768718000000.0,18194419000000.0,,,1.7125671e+16,9350342000000000.0,1748204400000000.0,-1540828100000000.0,1497985800000000.0,332780880000000.0,292.3396,0.8752382,-0.9954821,1.1947199,54.66867,25.35749,2018-10-10,5.4089220902626804
49477356000000.0,22225890000000.0,19.531286,22.035141,-2.1258125e+16,3.161624e+16,2238110300000000.0,460273960000000.0,1571122500000000.0,527226230000000.0,276.05316,1.0922242,-0.29126644,0.8535447,54.600555,25.13973,2018-10-11,13.188425439069304
66192664000000.0,22567748000000.0,17.554384,23.096066,1873613700000000.0,2958669800000000.0,2806552300000000.0,1945270500000000.0,1676444100000000.0,474200960000000.0,272.66434,1.0843349,-0.325555,0.8888283,54.638664,25.162401,2018-10-12,9.275652806702176
17497274000000.0,17355407000000.0,14.277387,22.496494,2.1941137e+16,1.0016941e+16,2131528400000000.0,195716510000000.0,1756782200000000.0,431379640000000.0,284.73233,0.99567544,-1.5894183,1.2584572,54.810753,25.354895,2018-10-13,14.561381177894155
50116484000000.0,15420033000000.0,12.070572,21.238531,-1.5487095e+16,2.0169915e+17,2118010500000000.0,-333089380000000.0,1414137700000000.0,330042600000000.0,285.02472,0.7387979,0.9468369,1.5936162,54.674355,25.153063,2018-10-14,8.265239674115012
2054859300000.0,18814870000000.0,7.191425,23.921898,2.792072e+16,1.1845096e+16,2332967700000000.0,504023300000000.0,1607291400000000.0,483626030000000.0,288.21698,0.8186692,-1.0074607,1.1661303,54.783,24.956732,2018-10-15,23.310615676985716
12929934000000.0,21878570000000.0,,,1.9240111e+16,1.3467024e+16,2250663000000000.0,500983400000000.0,1747033500000000.0,345427140000000.0,288.5402,1.2312691,2.5379045,1.5402535,54.654945,24.735825,2018-10-16,35.15485867091179
49753640000000.0,21178639000000.0,10.62035,22.555397,-2.981618e+16,2.8691247e+16,2362554700000000.0,1348135600000000.0,1739759900000000.0,464064800000000.0,302.88397,1.0301846,0.1058204,1.4833672,54.63867,24.753841,2018-10-17,34.24757320205608
30845681000000.0,18324415000000.0,15.619991,23.777044,415296060000000.0,656667800000000.0,2662214800000000.0,2203058500000000.0,1795801700000000.0,401224800000000.0,270.34494,0.8846651,-0.3453752,0.8089281,54.595676,25.255465,2018-10-18,10.295792411514228
54339637000000.0,11801356000000.0,,,,,2106617800000000.0,,,177192430000000.0,278.2758,0.9376319,-0.004227359,0.018352926,54.722797,25.198034,2018-10-19,6.572379886102745
39892944000000.0,13905376000000.0,4.972009,21.797976,,,1927934700000000.0,,,234266440000000.0,280.31934,0.8501072,-1.1681936,0.8438394,54.587856,25.673613,2018-10-20,27.652028060757235
21161453000000.0,18669313000000.0,10.058569,19.71481,-2737853200000000.0,6624286000000000.0,2392998000000000.0,1325981900000000.0,1699657900000000.0,417582020000000.0,295.048,0.98733175,-1.6533751,1.2386712,54.453503,25.476526,2018-10-21,28.917758391459454
47999753000000.0,18681277000000.0,,,-9813701000000000.0,2.1970522e+17,1662956400000000.0,-290332270000000.0,1381876300000000.0,355310430000000.0,271.96198,0.9928991,1.0921707,2.108196,54.731163,24.91935,2018-10-22,23.659489033595342
32945975000000.0,11758316000000.0,,,,,1704373900000000.0,,,210229320000000.0,317.65277,1.6710274,-0.58531255,0.5163593,54.546566,25.744568,2018-10-23,33.76995450097588
